   1.0000000e-01   6.5912528e-02   6.4578398e-02   6.5912528e-02   1.5064854e-01   1.5064854e-01   1.5221901e-01   1.5221901e-01   1.6590973e-01   2.3418890e-01   2.9918272e-01   2.9918272e-01   2.9963212e-01   2.9963212e-01   2.7375298e-01   2.9361394e-01   3.4443400e-01   3.4443400e-01   3.6022194e-01   3.6022194e-01   3.6147154e-01   3.6147154e-01   3.6337286e-01   3.6337286e-01   3.9224031e-01   3.9224031e-01   3.9468293e-01   3.9468293e-01   4.7128888e-01   4.7128888e-01   4.6385337e-01   4.6385337e-01   4.6454438e-01   4.6454438e-01   5.0800372e-01   5.0800372e-01
   1.0020000e-01   6.5744135e-02   6.4416083e-02   6.5744135e-02   1.5005860e-01   1.5005860e-01   1.5162252e-01   1.5162252e-01   1.6527312e-01   2.3325302e-01   2.9796542e-01   2.9796542e-01   2.9841271e-01   2.9841271e-01   2.7263367e-01   2.9241308e-01   3.4299977e-01   3.4299977e-01   3.5875795e-01   3.5875795e-01   3.6000262e-01   3.6000262e-01   3.6189666e-01   3.6189666e-01   3.9064704e-01   3.9064704e-01   3.9308034e-01   3.9308034e-01   4.6939863e-01   4.6939863e-01   4.6196969e-01   4.6196969e-01   4.6265718e-01   4.6265718e-01   5.0593991e-01   5.0593991e-01
   1.0040000e-01   6.5574988e-02   6.4253029e-02   6.5574988e-02   1.4946850e-01   1.4946850e-01   1.5102587e-01   1.5102587e-01   1.6463652e-01   2.3231716e-01   2.9674817e-01   2.9674817e-01   2.9719332e-01   2.9719332e-01   2.7151479e-01   2.9121270e-01   3.4156580e-01   3.4156580e-01   3.5729409e-01   3.5729409e-01   3.5853409e-01   3.5853409e-01   3.6042056e-01   3.6042056e-01   3.8905403e-01   3.8905403e-01   3.9147803e-01   3.9147803e-01   4.6750845e-01   4.6750845e-01   4.6008627e-01   4.6008627e-01   4.6077025e-01   4.6077025e-01   5.0387643e-01   5.0387643e-01
   1.0060000e-01   6.5405092e-02   6.4089236e-02   6.5405092e-02   1.4887826e-01   1.4887826e-01   1.5042911e-01   1.5042911e-01   1.6399990e-01   2.3138134e-01   2.9553100e-01   2.9553100e-01   2.9597397e-01   2.9597397e-01   2.7039634e-01   2.9001281e-01   3.4013216e-01   3.4013216e-01   3.5583044e-01   3.5583044e-01   3.5706594e-01   3.5706594e-01   3.5894463e-01   3.5894463e-01   3.8746133e-01   3.8746133e-01   3.8987605e-01   3.8987605e-01   4.6561839e-01   4.6561839e-01   4.5820314e-01   4.5820314e-01   4.5888364e-01   4.5888364e-01   5.0181334e-01   5.0181334e-01
   1.0080000e-01   6.5234457e-02   6.3924712e-02   6.5234457e-02   1.4828792e-01   1.4828792e-01   1.4983229e-01   1.4983229e-01   1.6336324e-01   2.3044560e-01   2.9431392e-01   2.9431392e-01   2.9475472e-01   2.9475472e-01   2.6927833e-01   2.8881345e-01   3.3869903e-01   3.3869903e-01   3.5436712e-01   3.5436712e-01   3.5559820e-01   3.5559820e-01   3.5746901e-01   3.5746901e-01   3.8586903e-01   3.8586903e-01   3.8827448e-01   3.8827448e-01   4.6372856e-01   4.6372856e-01   4.5632043e-01   4.5632043e-01   4.5699747e-01   4.5699747e-01   4.9975071e-01   4.9975071e-01
   1.0100000e-01   6.5063096e-02   6.3759463e-02   6.5063096e-02   1.4769754e-01   1.4769754e-01   1.4923548e-01   1.4923548e-01   1.6272651e-01   2.2950998e-01   2.9309700e-01   2.9309700e-01   2.9353563e-01   2.9353563e-01   2.6816078e-01   2.8761466e-01   3.3726658e-01   3.3726658e-01   3.5290428e-01   3.5290428e-01   3.5413088e-01   3.5413088e-01   3.5599384e-01   3.5599384e-01   3.8427724e-01   3.8427724e-01   3.8667341e-01   3.8667341e-01   4.6183907e-01   4.6183907e-01   4.5443825e-01   4.5443825e-01   4.5511187e-01   4.5511187e-01   4.9768865e-01   4.9768865e-01
   1.0120000e-01   6.4891021e-02   6.3593495e-02   6.4891021e-02   1.4710717e-01   1.4710717e-01   1.4863874e-01   1.4863874e-01   1.6208971e-01   2.2857454e-01   2.9188025e-01   2.9188025e-01   2.9231678e-01   2.9231678e-01   2.6704370e-01   2.8641646e-01   3.3583497e-01   3.3583497e-01   3.5144206e-01   3.5144206e-01   3.5266399e-01   3.5266399e-01   3.5451928e-01   3.5451928e-01   3.8268604e-01   3.8268604e-01   3.8507295e-01   3.8507295e-01   4.5995000e-01   4.5995000e-01   4.5255672e-01   4.5255672e-01   4.5322696e-01   4.5322696e-01   4.9562725e-01   4.9562725e-01
   1.0140000e-01   6.4718235e-02   6.3426809e-02   6.4718235e-02   1.4651685e-01   1.4651685e-01   1.4804211e-01   1.4804211e-01   1.6145281e-01   2.2763929e-01   2.9066370e-01   2.9066370e-01   2.9109820e-01   2.9109820e-01   2.6592711e-01   2.8521886e-01   3.3440426e-01   3.3440426e-01   3.4998050e-01   3.4998050e-01   3.5119752e-01   3.5119752e-01   3.5304538e-01   3.5304538e-01   3.8109547e-01   3.8109547e-01   3.8347313e-01   3.8347313e-01   4.5806140e-01   4.5806140e-01   4.5067586e-01   4.5067586e-01   4.5134279e-01   4.5134279e-01   4.9356652e-01   4.9356652e-01
   1.0160000e-01   6.4544721e-02   6.3259389e-02   6.4544721e-02   1.4592656e-01   1.4592656e-01   1.4744550e-01   1.4744550e-01   1.6081579e-01   2.2670419e-01   2.8944732e-01   2.8944732e-01   2.8987983e-01   2.8987983e-01   2.6481099e-01   2.8402177e-01   3.3297429e-01   3.3297429e-01   3.4851948e-01   3.4851948e-01   3.4973141e-01   3.4973141e-01   3.5157200e-01   3.5157200e-01   3.7950545e-01   3.7950545e-01   3.8187384e-01   3.8187384e-01   4.5617312e-01   4.5617312e-01   4.4879558e-01   4.4879558e-01   4.4945922e-01   4.4945922e-01   4.9150635e-01   4.9150635e-01
   1.0180000e-01   6.4370462e-02   6.3091219e-02   6.4370462e-02   1.4533630e-01   1.4533630e-01   1.4684884e-01   1.4684884e-01   1.6017866e-01   2.2576917e-01   2.8823107e-01   2.8823107e-01   2.8866162e-01   2.8866162e-01   2.6369531e-01   2.8282512e-01   3.3154487e-01   3.3154487e-01   3.4705883e-01   3.4705883e-01   3.4826559e-01   3.4826559e-01   3.5009899e-01   3.5009899e-01   3.7791588e-01   3.7791588e-01   3.8027500e-01   3.8027500e-01   4.5428501e-01   4.5428501e-01   4.4691574e-01   4.4691574e-01   4.4757609e-01   4.4757609e-01   4.8944660e-01   4.8944660e-01
